Id,Victimas,Sexo,Edad,Rol,Victima,Acusado,Fecha,Semestre,Franja_Horaria,Lugar_Del_Hecho,Tipo_De_Calle,Calle,Direccion,Altura\Cruce,Comuna,Longitud,Latitud
2017-0060,1,MASCULINO,30,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2017-05-13,1,7,AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ,AVENIDA,ESCALADA AV.,"ESCALADA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45966521,-34.67323292
2017-0061,1,MASCULINO,47,PEATON,PEATON,MOTO,2017-05-15,1,13,PARAGUAY Y AV. CALLAO ,AVENIDA,PARAGUAY,PARAGUAY y CALLAO AV.,CALLAO AV.,2,-58.39303911,-34.59871111
2017-0062,1,MASCULINO,35,CONDUCTOR,MOTO,CARGAS,2017-05-15,1,16,AV. JUAN B JUSTO Y SAN BLAS,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y SAN BLAS",SAN BLAS,10,-58.51262106,-34.63395999
2017-0063,1,FEMENINO,79,PEATON,PEATON,PASAJEROS,2017-05-17,1,10,CHILE Y AV. 9 DE JULIO,AVENIDA,CHILE,CHILE y 9 DE JULIO AV.,9 DE JULIO AV.,1,-58.38118367,-34.61646839
2017-0064,1,MASCULINO,61,PASAJERO_ACOMPAÑANTE,CARGAS,AUTO,2017-05-20,1,5,MAIPU Y PERON,CALLE,MAIPU,"MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475
2017-0065,1,MASCULINO,21,CICLISTA,BICICLETA,CARGAS,2017-05-22,1,16,AV. SUAREZ Y HERRERA,AVENIDA,SUAREZ AV.,SUAREZ AV. y HERRERA,HERRERA,4,-58.37709334,-34.64035082
2017-0066,1,MASCULINO,10,PEATON,PEATON,PASAJEROS,2017-05-22,1,18,AV. SAN MARTIN Y FRAGATA SARMIENTO,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469
2017-0067,1,MASCULINO,21,CONDUCTOR,MOTO,CARGAS,2017-05-23,1,2,AV. DIRECTORIO Y AV. JOSE MARIA MORENO,AVENIDA,DIRECTORIO AV.,"DIRECTORIO AV. y MORENO, JOSE MARIA AV.","MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894
2017-0068,1,MASCULINO,32,CONDUCTOR,MOTO,OBJETO FIJO,2017-05-27,1,19,AV. TTE. FRANCISCO RABANAL 2950,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. 2950",2950.0,8,-58.43580656,-34.66437532
2017-0069,1,MASCULINO,39,CONDUCTOR,MOTO,SD,2017-05-24,1,14,AV. GRAL. PAZ Y ULRICO SCHMIDL,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y SCHMIDL, ULRICO","SCHMIDL, ULRICO",9,-58.52173071,-34.65997463
2017-0070,1,MASCULINO,80,PEATON,PEATON,AUTO,2017-05-30,1,13,NUEVA YORK  3696,CALLE,NUEVA YORK,NUEVA YORK 3696,3696.0,11,-58.50791763,-34.59804273
2017-0072,1,MASCULINO,25,CONDUCTOR,AUTO,AUTO,2017-06-03,1,23,AV. DE LOS CONSTITUYENTES Y VALLEJOS,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y VALLEJOS,VALLEJOS,12,-58.49175088,-34.58226957
2017-0073,1,MASCULINO,19,CONDUCTOR,MOTO,AUTO,2017-06-04,1,9,AV. CORRIENTES Y ECUADOR,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y ECUADOR,ECUADOR,3,-58.40781467,-34.60425669
2017-0074,1,MASCULINO,70,SD,SD,SD,2017-06-04,1,12,CASCO 133,CALLE,CASCO,CASCO 133,133.0,9,-58.52567073,-34.63787791
2017-0075,1,MASCULINO,55,PEATON,PEATON,MOTO,2017-06-12,1,22,AV. DE MAYO Y AV. 9 DE JULIO,AVENIDA,DE MAYO AV.,DE MAYO AV. y 9 DE JULIO AV.,9 DE JULIO AV.,1,-58.381542,-34.60906385
2017-0076,1,FEMENINO,30,PEATON,PEATON,CARGAS,2017-06-13,1,14,AV. RAMON CASTILLO Y CALLE 12,AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",CALLE 12 (NO OFICIAL),2,-58.38526125,-34.5780581
2017-0077,1,FEMENINO,60,CONDUCTOR,MOTO,CARGAS,2017-06-17,1,23,FRAY JUSTO SANTAMARIA DE ORO 1930,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO 1930,1930.0,14,-58.42934104,-34.58451712
2017-0079,1,MASCULINO,33,CONDUCTOR,MOTO,CARGAS,2017-06-19,1,16,MEXICO Y DEAN FUNES,CALLE,MEXICO,MEXICO y DEAN FUNES,DEAN FUNES,3,-58.40657493,-34.61781124
2017-0080,1,FEMENINO,95,PEATON,PEATON,CARGAS,2017-06-22,1,10,AV. JUAN B ALBERDI Y AV. ESCALADA,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",ESCALADA AV.,9,-58.49525314,-34.64487785
2017-0082,1,MASCULINO,36,PEATON,PEATON,AUTO,2017-06-25,1,22,AV. ENTRE RIOS Y AV. BRASIL,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y BRASIL,BRASIL,4,-58.39092851,-34.62932696
2017-0083,1,MASCULINO,37,CONDUCTOR,MOTO,CARGAS,2017-07-04,2,0,AV. JUAN B ALBERDI Y GUARDIA NACIONAL,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",GUARDIA NACIONAL,9,-58.49603546,-34.64564271
2017-0084,1,FEMENINO,73,PEATON,PEATON,PASAJEROS,2017-07-05,2,12,AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y RODRIGUEZ PEÃA,RODRIGUEZ PE?A,2,-58.38502878,-34.58703485
2017-0085,1,MASCULINO,84,PEATON,PEATON,PASAJEROS,2017-07-07,2,14,TACUARI Y AV. MARTIN GARCIA,AVENIDA,TACUARI,"TACUARI y GARCIA, MARTIN AV.","GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425
2017-0086,1,FEMENINO,30,PEATON,PEATON,MOTO,2017-07-09,2,7,AV. RIVADAVIA Y MURGUIONDO,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y MURGUIONDO,MURGUIONDO,9,-58.51876802,-34.63905965
2017-0087,1,FEMENINO,73,PEATON,PEATON,AUTO,2017-07-10,2,10,24 DE NOVIEMBRE 390,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE 390,390.0,3,-58.41095567,-34.61516101
2017-0088,1,MASCULINO,43,PEATON,PEATON,PASAJEROS,2017-07-10,2,22,AV. PASEO COLON Y BRASIL,AVENIDA,PASEO COLON AV.,PASEO COLON AV. y BRASIL AV.,BRASIL AV.,1,-58.36797542,-34.62519403
2017-0089,1,MASCULINO,23,SD,SD,AUTO,2017-07-13,2,12,MARTINIANO LEGUIZAMON 901,CALLE,"LEGUIZAMON, MARTINIANO","LEGUIZAMON, MARTINIANO 901",901.0,9,-58.51514709,-34.64787051
2017-0090,1,MASCULINO,22,PEATON,PEATON,AUTO,2017-07-15,2,5,AV. CHIVILCOY Y COLECTORA AV. GRAL. PAZ ,GRAL PAZ,CHIVILCOY AV.,"CHIVILCOY AV. y PAZ, GRAL. AV.","PAZ, GRAL. AV.",11,-58.51925642,-34.59171721
2017-0091,1,MASCULINO,58,CONDUCTOR,MOTO,SD,2017-07-15,2,13,SUPERI Y AV. GRAL. PAZ,GRAL PAZ,SUPERI,"SUPERI y PAZ, GRAL. AV.","PAZ, GRAL. AV.",12,-58.48671535,-34.54321216
2017-0092,1,MASCULINO,66,PEATON,PEATON,AUTO,2017-07-24,2,22,AU 25 DE MAYO Y AU FRONDIZI (9 DE JULIO SUR),AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019
2017-0093,1,MASCULINO,42,PEATON,PEATON,AUTO,2017-07-25,2,16,"AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO",AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",PUENTE DISTRIBUIDOR SCALABRINI ORTIZ,13,-58.43633522,-34.54966288
2017-0094,1,FEMENINO,56,CICLISTA,BICICLETA,CARGAS,2017-07-27,2,8,VICTOR HUGO 2639,CALLE,"HUGO, VICTOR","HUGO, VICTOR 2639",2639.0,10,-58.52640838,-34.61765855
2017-0095,1,MASCULINO,36,CONDUCTOR,MOTO,AUTO,2017-08-06,2,8,AV. CORDOBA Y JERONIMO SALGUERO,AVENIDA,CORDOBA AV.,"CORDOBA AV. y SALGUERO, JERONIMO","SALGUERO, JERONIMO",14,-58.41894306,-34.59778875
2017-0096,1,MASCULINO,87,PEATON,PEATON,PASAJEROS,2017-08-07,2,19,AV. CABILDO Y NUÑEZ,AVENIDA,CABILDO AV.,CABILDO AV. y NUÃEZ,NU?EZ,13,-58.46756026,-34.54972741
2017-0098,1,FEMENINO,61,PEATON,PEATON,AUTO,2017-08-08,2,12,JOSE BONIFACIO 2114,CALLE,"BONIFACIO, JOSE","BONIFACIO, JOSE 2114",2114.0,7,-58.45715752,-34.63132912
2017-0099,1,MASCULINO,28,CICLISTA,BICICLETA,AUTO,2017-08-17,2,19,AV. PTE FIGUEROA ALCORTA 5400,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. 5400",5400.0,14,-58.42406784,-34.56213916
2017-0100,1,FEMENINO,16,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2017-08-21,2,7,VENEZUELA 2135,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,2135.0,3,-58.3967447,-34.61512051
2017-0101,1,FEMENINO,61,PEATON,PEATON,MULTIPLE,2017-08-23,2,10,AV. FCO. LACROZE Y ZAPATA,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y ZAPATA",ZAPATA,13,-58.44537508,-34.57084818
2017-0102,1,MASCULINO,46,PEATON,PEATON,CARGAS,2017-08-24,2,1,IRIARTE Y ZAVALETA,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. y ZAVALETA",ZAVALETA,4,-58.40056767,-34.6510708
2017-0104,1,FEMENINO,18,PEATON,PEATON,CARGAS,2017-08-25,2,9,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. y ESTADOS UNIDOS,ESTADOS UNIDOS,1,-58.38109568,-34.61853244
2017-0106,1,FEMENINO,85,PEATON,PEATON,PASAJEROS,2017-08-31,2,19,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,GUEMES,14,-58.42533612,-34.58035258
2017-0107,1,MASCULINO,41,CONDUCTOR,MOTO,CARGAS,2017-09-01,2,11,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y JARAMILLO,JARAMILLO,13,-58.46062311,-34.54395182
2017-0108,2,MASCULINO,17,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,2017-09-02,2,4,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MACHAIN",MACHAIN,12,-58.49491054,-34.54795581
2017-0108,2,MASCULINO,10,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,2017-09-02,2,4,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MACHAIN",MACHAIN,12,-58.49491054,-34.54795581
2017-0109,1,MASCULINO,21,CONDUCTOR,MOTO,AUTO,2017-09-04,2,21,AV. DIRECTORIO Y PORTELA,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y PORTELA,PORTELA,7,-58.47130269,-34.63665402
2017-0110,1,MASCULINO,56,PEATON,PEATON,PASAJEROS,2017-09-06,2,14,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,LAVALLE,"LAVALLE y ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492
2017-0111,1,FEMENINO,79,PEATON,PEATON,CARGAS,2017-09-07,2,18,USPALLATA Y PIROVANO,CALLE,USPALLATA,USPALLATA y PIROVANO,PIROVANO,4,-58.42023854,-34.6423411
2017-0112,2,MASCULINO,1,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-09-10,2,9,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y VARELA AV.,N/D,7,-58.45807401,-34.6399743
2017-0112,2,MASCULINO,42,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-09-10,2,9,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y VARELA AV.,N/D,7,-58.45807401,-34.6399743
2017-0113,1,FEMENINO,76,PEATON,PEATON,PASAJEROS,2017-09-11,2,6,AV. SANTA FE Y MAIPU,AVENIDA,SANTA FE AV.,SANTA FE AV. y MAIPU,MAIPU,1,-58.37697717,-34.59573848
2017-0114,1,MASCULINO,26,CONDUCTOR,AUTO,OBJETO FIJO,2017-09-15,2,2,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,ALVEAR AV.,ALVEAR AV. y DEL LIBERTADOR AV.,DEL LIBERTADOR AV.,2,-58.3910058,-34.5849866
2017-0115,1,MASCULINO,34,CONDUCTOR,MOTO,BICICLETA,2017-09-19,2,18,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,PAVON AV.,PAVON AV. y TREINTA Y TRES ORIENTALES,TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661
2017-0116,1,MASCULINO,22,CONDUCTOR,MOTO,OBJETO FIJO,2017-09-20,2,22,COLECTORA AV. GRAL. PAZ 5750,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 5750",5750.0,12,-58.51389422,-34.58075791
2017-0118,1,FEMENINO,26,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2017-09-22,2,7,VIEYTES Y CRUZ,AVENIDA,VIEYTES,"VIEYTES y CRUZ, OSVALDO AV.","CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158
2017-0120,1,MASCULINO,20,CONDUCTOR,MOTO,CARGAS,2017-10-02,2,15,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,ESCALADA AV.,9,-58.47297505,-34.66245085
2017-0123,1,FEMENINO,36,PEATON,PEATON,AUTO,2017-10-10,2,1,ALBARIÑO Y AV. ARGENTINA,AVENIDA,ALBARI?O,ALBARIÃO y ARGENTINA AV.,ARGENTINA AV.,8,-58.46855503,-34.67216349
2017-0124,1,MASCULINO,51,CONDUCTOR,MOTO,PASAJEROS,2017-10-12,2,14,JUAN RAMIREZ DE VELAZCO 1211,CALLE,"RAMIREZ DE VELASCO, JUAN","RAMIREZ DE VELASCO, JUAN 1211",1211.0,15,-58.44254033,-34.59185043
2017-0125,1,MASCULINO,29,CONDUCTOR,MOTO,OBJETO FIJO,2017-10-13,2,6,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",LARRAYA,8,-58.46622247,-34.67926929
2017-0126,2,MASCULINO,39,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-10-14,2,6,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,RIESTRA AV. y CAÃADA DE GOMEZ,CA?ADA DE GOMEZ,8,-58.48003734,-34.68148508
2017-0126,2,MASCULINO,36,CONDUCTOR,AUTO,OBJETO FIJO,2017-10-14,2,6,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,RIESTRA AV. y CAÃADA DE GOMEZ,CA?ADA DE GOMEZ,8,-58.48003734,-34.68148508
2017-0127,1,MASCULINO,24,PASAJERO_ACOMPAÑANTE,MOTO,MOTO,2017-10-16,2,7,GALLO Y AV. CORDOBA,AVENIDA,GALLO,GALLO y CORDOBA AV.,CORDOBA AV.,2,-58.41192137,-34.59800248
2017-0128,1,FEMENINO,60,PEATON,PEATON,PASAJEROS,2017-10-17,2,12,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.","ARANGUREN, JUAN F., DR. 611",611.0,6,-58.44034689,-34.61349731
2017-0129,1,MASCULINO,57,CONDUCTOR,MOTO,PASAJEROS,2017-10-26,2,19,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746
2017-0130,1,MASCULINO,23,CONDUCTOR,AUTO,CARGAS,2017-10-27,2,5,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,CHORROARIN y SAN MARTIN AV.,SAN MARTIN AV.,15,-58.47883099,-34.59967065
2017-0132,1,MASCULINO,23,CONDUCTOR,MOTO,PASAJEROS,2017-10-30,2,14,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,"COSQUIN y ROCA, CNEL. AV.","ROCA, CNEL. AV.",8,-58.46552171,-34.6937413
2017-0134,1,FEMENINO,47,PEATON,PEATON,PASAJEROS,2017-11-06,2,18,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. 3555",3555.0,8,-58.4423972,-34.66777987
2017-0135,1,MASCULINO,24,CONDUCTOR,MOTO,CARGAS,2017-11-07,2,12,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,WARNES AV. y PUNTA ARENAS,PUNTA ARENAS,15,-58.47032551,-34.59626814
2017-0136,1,MASCULINO,55,PEATON,PEATON,PASAJEROS,2017-11-16,2,8,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746
2017-0137,1,FEMENINO,60,PEATON,PEATON,CARGAS,2017-11-17,2,11,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,MOSCONI GENERAL AV. y SAN NICOLAS,SAN NICOLAS,11,-58.51280715,-34.59279388
2017-0138,1,MASCULINO,25,PASAJERO_ACOMPAÑANTE,MOTO,OBJETO FIJO,2017-11-19,2,10,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,"LAFUENTE AV. y PERON, EVA AV.","PERON, EVA AV.",7,-58.46258582,-34.64385704
2017-0139,1,FEMENINO,15,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-11-19,2,22,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y ESCALADA AV.",ESCALADA AV.,8,-58.45064148,-34.68003614
2017-0140,1,MASCULINO,24,CONDUCTOR,MOTO,PASAJEROS,2017-11-19,2,23,AU ARTURO FRONDIZI PKM 3100,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,N/D,4,-58.37723,-34.61315
2017-0141,1,FEMENINO,22,PEATON,PEATON,PASAJEROS,2017-11-23,2,19,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,"LA PLATA AV. y GOYENA, PEDRO AV.","GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374
2017-0143,1,MASCULINO,50,CONDUCTOR,AUTO,PASAJEROS,2017-11-25,2,21,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.","DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519
2017-0144,1,FEMENINO,50,PASAJERO_ACOMPAÑANTE,AUTO,OBJETO FIJO,2017-11-26,2,6,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.","PAZ, GRAL. AV.",8,-58.47064556,-34.69843756
2017-0145,1,MASCULINO,58,CONDUCTOR,MOTO,AUTO,2017-11-26,2,17,MAZA Y DON BOSCO,CALLE,MAZA,MAZA y DON BOSCO,DON BOSCO,5,-58.41677733,-34.61223119
2017-0147,1,MASCULINO,49,CONDUCTOR,MOTO,AUTO,2017-11-28,2,11,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y PERON, EVA AV.","PERON, EVA AV.",9,-58.5025179,-34.67450313
2017-0148,1,FEMENINO,82,PEATON,PEATON,PASAJEROS,2017-11-29,2,10,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA RIOJA,LA RIOJA,3,-58.40708125,-34.62438894
